model_name,item_id,seed,phenomenon,metric,dependent_variable
meta-llama/Llama-2-7b-hf,26,3,coherence,free,0.0
meta-llama/Llama-2-7b-hf,27,3,coherence,free,0.0
meta-llama/Llama-2-7b-hf,28,3,coherence,free,0.0
meta-llama/Llama-2-7b-hf,29,3,coherence,free,0.0
meta-llama/Llama-2-7b-hf,30,3,coherence,free,0.0
meta-llama/Llama-2-7b-hf,31,3,coherence,free,1.0
meta-llama/Llama-2-7b-hf,32,3,coherence,free,0.0
meta-llama/Llama-2-7b-hf,33,3,coherence,free,0.0
meta-llama/Llama-2-7b-hf,34,3,coherence,free,0.0
meta-llama/Llama-2-7b-hf,35,3,coherence,free,0.0
meta-llama/Llama-2-7b-hf,36,3,coherence,free,0.0
meta-llama/Llama-2-7b-hf,37,3,coherence,free,0.0
meta-llama/Llama-2-7b-hf,38,3,coherence,free,0.0
meta-llama/Llama-2-7b-hf,39,3,coherence,free,1.0
meta-llama/Llama-2-7b-hf,40,3,coherence,free,0.0
meta-llama/Llama-2-7b-hf,1,3,irony,free,0.0
meta-llama/Llama-2-7b-hf,2,3,irony,free,0.0
meta-llama/Llama-2-7b-hf,3,3,irony,free,0.0
meta-llama/Llama-2-7b-hf,4,3,irony,free,0.0
meta-llama/Llama-2-7b-hf,5,3,irony,free,0.0
meta-llama/Llama-2-7b-hf,6,3,irony,free,0.0
meta-llama/Llama-2-7b-hf,7,3,irony,free,0.0
meta-llama/Llama-2-7b-hf,8,3,irony,free,0.0
meta-llama/Llama-2-7b-hf,9,3,irony,free,0.0
meta-llama/Llama-2-7b-hf,10,3,irony,free,0.0
meta-llama/Llama-2-7b-hf,11,3,irony,free,0.0
meta-llama/Llama-2-7b-hf,12,3,irony,free,0.0
meta-llama/Llama-2-7b-hf,13,3,irony,free,0.0
meta-llama/Llama-2-7b-hf,14,3,irony,free,0.0
meta-llama/Llama-2-7b-hf,15,3,irony,free,0.0
meta-llama/Llama-2-7b-hf,16,3,irony,free,1.0
meta-llama/Llama-2-7b-hf,17,3,irony,free,1.0
meta-llama/Llama-2-7b-hf,18,3,irony,free,0.0
meta-llama/Llama-2-7b-hf,19,3,irony,free,0.0
meta-llama/Llama-2-7b-hf,20,3,irony,free,0.0
meta-llama/Llama-2-7b-hf,21,3,irony,free,0.0
meta-llama/Llama-2-7b-hf,22,3,irony,free,0.0
meta-llama/Llama-2-7b-hf,23,3,irony,free,0.0
meta-llama/Llama-2-7b-hf,24,3,irony,free,0.0
meta-llama/Llama-2-7b-hf,25,3,irony,free,1.0
meta-llama/Llama-2-7b-hf,1,3,metaphor,free,0.0
meta-llama/Llama-2-7b-hf,2,3,metaphor,free,0.0
meta-llama/Llama-2-7b-hf,3,3,metaphor,free,0.0
meta-llama/Llama-2-7b-hf,4,3,metaphor,free,0.0
meta-llama/Llama-2-7b-hf,5,3,metaphor,free,0.0
meta-llama/Llama-2-7b-hf,6,3,metaphor,free,0.0
meta-llama/Llama-2-7b-hf,7,3,metaphor,free,0.0
meta-llama/Llama-2-7b-hf,8,3,metaphor,free,0.0
meta-llama/Llama-2-7b-hf,9,3,metaphor,free,1.0
meta-llama/Llama-2-7b-hf,10,3,metaphor,free,1.0
meta-llama/Llama-2-7b-hf,11,3,metaphor,free,0.0
meta-llama/Llama-2-7b-hf,12,3,metaphor,free,0.0
meta-llama/Llama-2-7b-hf,13,3,metaphor,free,0.0
meta-llama/Llama-2-7b-hf,14,3,metaphor,free,0.0
meta-llama/Llama-2-7b-hf,15,3,metaphor,free,0.0
meta-llama/Llama-2-7b-hf,16,3,metaphor,free,0.0
meta-llama/Llama-2-7b-hf,17,3,metaphor,free,0.0
meta-llama/Llama-2-7b-hf,18,3,metaphor,free,1.0
meta-llama/Llama-2-7b-hf,19,3,metaphor,free,0.0
meta-llama/Llama-2-7b-hf,20,3,metaphor,free,1.0
meta-llama/Llama-2-7b-hf,1,4,coherence,free,0.0
meta-llama/Llama-2-7b-hf,2,4,coherence,free,1.0
meta-llama/Llama-2-7b-hf,3,4,coherence,free,0.0
meta-llama/Llama-2-7b-hf,4,4,coherence,free,0.0
meta-llama/Llama-2-7b-hf,5,4,coherence,free,0.0
meta-llama/Llama-2-7b-hf,6,4,coherence,free,0.0
meta-llama/Llama-2-7b-hf,7,4,coherence,free,0.0
meta-llama/Llama-2-7b-hf,8,4,coherence,free,0.0
meta-llama/Llama-2-7b-hf,9,4,coherence,free,1.0
meta-llama/Llama-2-7b-hf,10,4,coherence,free,1.0
meta-llama/Llama-2-7b-hf,11,4,coherence,free,1.0
meta-llama/Llama-2-7b-hf,12,4,coherence,free,1.0
meta-llama/Llama-2-7b-hf,13,4,coherence,free,0.0
meta-llama/Llama-2-7b-hf,14,4,coherence,free,0.0
meta-llama/Llama-2-7b-hf,15,4,coherence,free,0.0
meta-llama/Llama-2-7b-hf,16,4,coherence,free,1.0
meta-llama/Llama-2-7b-hf,17,4,coherence,free,1.0
meta-llama/Llama-2-7b-hf,18,4,coherence,free,1.0
meta-llama/Llama-2-7b-hf,19,4,coherence,free,0.0
meta-llama/Llama-2-7b-hf,20,4,coherence,free,0.0
meta-llama/Llama-2-7b-hf,21,4,coherence,free,0.0
meta-llama/Llama-2-7b-hf,22,4,coherence,free,0.0
meta-llama/Llama-2-7b-hf,23,4,coherence,free,0.0
meta-llama/Llama-2-7b-hf,24,4,coherence,free,0.0
meta-llama/Llama-2-7b-hf,25,4,coherence,free,0.0
meta-llama/Llama-2-7b-hf,26,4,coherence,free,0.0
meta-llama/Llama-2-7b-hf,27,4,coherence,free,0.0
meta-llama/Llama-2-7b-hf,28,4,coherence,free,0.0
meta-llama/Llama-2-7b-hf,29,4,coherence,free,0.0
meta-llama/Llama-2-7b-hf,30,4,coherence,free,0.0
meta-llama/Llama-2-7b-hf,31,4,coherence,free,0.0
meta-llama/Llama-2-7b-hf,32,4,coherence,free,0.0
meta-llama/Llama-2-7b-hf,33,4,coherence,free,0.0
meta-llama/Llama-2-7b-hf,34,4,coherence,free,0.0
meta-llama/Llama-2-7b-hf,35,4,coherence,free,0.0
meta-llama/Llama-2-7b-hf,36,4,coherence,free,0.0
meta-llama/Llama-2-7b-hf,37,4,coherence,free,1.0
meta-llama/Llama-2-7b-hf,38,4,coherence,free,1.0
meta-llama/Llama-2-7b-hf,39,4,coherence,free,0.0
meta-llama/Llama-2-7b-hf,40,4,coherence,free,0.0
meta-llama/Llama-2-7b-hf,1,4,metaphor,free,0.0
meta-llama/Llama-2-7b-hf,2,4,metaphor,free,0.0
meta-llama/Llama-2-7b-hf,3,4,metaphor,free,0.0
meta-llama/Llama-2-7b-hf,4,4,metaphor,free,0.0
meta-llama/Llama-2-7b-hf,5,4,metaphor,free,0.0
meta-llama/Llama-2-7b-hf,6,4,metaphor,free,0.0
meta-llama/Llama-2-7b-hf,7,4,metaphor,free,0.0
meta-llama/Llama-2-7b-hf,8,4,metaphor,free,0.0
meta-llama/Llama-2-7b-hf,9,4,metaphor,free,0.0
meta-llama/Llama-2-7b-hf,10,4,metaphor,free,1.0
meta-llama/Llama-2-7b-hf,11,4,metaphor,free,0.0
meta-llama/Llama-2-7b-hf,12,4,metaphor,free,0.0
meta-llama/Llama-2-7b-hf,13,4,metaphor,free,0.0
meta-llama/Llama-2-7b-hf,14,4,metaphor,free,0.0
meta-llama/Llama-2-7b-hf,15,4,metaphor,free,0.0
meta-llama/Llama-2-7b-hf,16,4,metaphor,free,0.0
meta-llama/Llama-2-7b-hf,17,4,metaphor,free,0.0
meta-llama/Llama-2-7b-hf,18,4,metaphor,free,0.0
meta-llama/Llama-2-7b-hf,19,4,metaphor,free,1.0
meta-llama/Llama-2-7b-hf,20,4,metaphor,free,1.0
meta-llama/Llama-2-7b-hf,1,4,irony,free,0.0
meta-llama/Llama-2-7b-hf,2,4,irony,free,0.0
meta-llama/Llama-2-7b-hf,3,4,irony,free,0.0
meta-llama/Llama-2-7b-hf,4,4,irony,free,0.0
meta-llama/Llama-2-7b-hf,5,4,irony,free,0.0
meta-llama/Llama-2-7b-hf,6,4,irony,free,0.0
meta-llama/Llama-2-7b-hf,7,4,irony,free,0.0
meta-llama/Llama-2-7b-hf,8,4,irony,free,0.0
meta-llama/Llama-2-7b-hf,9,4,irony,free,0.0
meta-llama/Llama-2-7b-hf,10,4,irony,free,0.0
meta-llama/Llama-2-7b-hf,11,4,irony,free,0.0
meta-llama/Llama-2-7b-hf,12,4,irony,free,0.0
meta-llama/Llama-2-7b-hf,13,4,irony,free,0.0
meta-llama/Llama-2-7b-hf,14,4,irony,free,0.0
meta-llama/Llama-2-7b-hf,15,4,irony,free,0.0
meta-llama/Llama-2-7b-hf,16,4,irony,free,1.0
meta-llama/Llama-2-7b-hf,17,4,irony,free,1.0
meta-llama/Llama-2-7b-hf,18,4,irony,free,0.0
meta-llama/Llama-2-7b-hf,19,4,irony,free,0.0
meta-llama/Llama-2-7b-hf,20,4,irony,free,0.0
meta-llama/Llama-2-7b-hf,21,4,irony,free,0.0
meta-llama/Llama-2-7b-hf,22,4,irony,free,0.0
meta-llama/Llama-2-7b-hf,23,4,irony,free,0.0
meta-llama/Llama-2-7b-hf,24,4,irony,free,0.0
meta-llama/Llama-2-7b-hf,25,4,irony,free,1.0
meta-llama/Llama-2-7b-hf,1,4,humour,free,0.0
meta-llama/Llama-2-7b-hf,2,4,humour,free,0.0
meta-llama/Llama-2-7b-hf,3,4,humour,free,0.0
meta-llama/Llama-2-7b-hf,4,4,humour,free,0.0
meta-llama/Llama-2-7b-hf,5,4,humour,free,0.0
meta-llama/Llama-2-7b-hf,6,4,humour,free,0.0
meta-llama/Llama-2-7b-hf,7,4,humour,free,0.0
meta-llama/Llama-2-7b-hf,8,4,humour,free,0.0
meta-llama/Llama-2-7b-hf,9,4,humour,free,0.0
meta-llama/Llama-2-7b-hf,10,4,humour,free,0.0
meta-llama/Llama-2-7b-hf,11,4,humour,free,0.0
meta-llama/Llama-2-7b-hf,12,4,humour,free,0.0
meta-llama/Llama-2-7b-hf,13,4,humour,free,0.0
meta-llama/Llama-2-7b-hf,14,4,humour,free,0.0
meta-llama/Llama-2-7b-hf,15,4,humour,free,0.0
meta-llama/Llama-2-7b-hf,16,4,humour,free,0.0
meta-llama/Llama-2-7b-hf,17,4,humour,free,0.0
meta-llama/Llama-2-7b-hf,18,4,humour,free,0.0
meta-llama/Llama-2-7b-hf,19,4,humour,free,0.0
meta-llama/Llama-2-7b-hf,20,4,humour,free,0.0
meta-llama/Llama-2-7b-hf,21,4,humour,free,0.0
meta-llama/Llama-2-7b-hf,22,4,humour,free,0.0
meta-llama/Llama-2-7b-hf,23,4,humour,free,0.0
meta-llama/Llama-2-7b-hf,24,4,humour,free,0.0
meta-llama/Llama-2-7b-hf,25,4,humour,free,0.0
meta-llama/Llama-2-7b-hf,1,4,indirect_speech,free,0.0
meta-llama/Llama-2-7b-hf,2,4,indirect_speech,free,0.0
meta-llama/Llama-2-7b-hf,3,4,indirect_speech,free,0.0
meta-llama/Llama-2-7b-hf,4,4,indirect_speech,free,0.0
meta-llama/Llama-2-7b-hf,5,4,indirect_speech,free,0.0
meta-llama/Llama-2-7b-hf,6,4,indirect_speech,free,0.0
meta-llama/Llama-2-7b-hf,7,4,indirect_speech,free,0.0
meta-llama/Llama-2-7b-hf,8,4,indirect_speech,free,0.0
meta-llama/Llama-2-7b-hf,9,4,indirect_speech,free,0.0
meta-llama/Llama-2-7b-hf,10,4,indirect_speech,free,0.0
meta-llama/Llama-2-7b-hf,11,4,indirect_speech,free,0.0
meta-llama/Llama-2-7b-hf,12,4,indirect_speech,free,0.0
meta-llama/Llama-2-7b-hf,13,4,indirect_speech,free,0.0
meta-llama/Llama-2-7b-hf,14,4,indirect_speech,free,0.0
meta-llama/Llama-2-7b-hf,15,4,indirect_speech,free,0.0
meta-llama/Llama-2-7b-hf,16,4,indirect_speech,free,0.0
meta-llama/Llama-2-7b-hf,17,4,indirect_speech,free,0.0
meta-llama/Llama-2-7b-hf,18,4,indirect_speech,free,0.0
meta-llama/Llama-2-7b-hf,19,4,indirect_speech,free,0.0
meta-llama/Llama-2-7b-hf,20,4,indirect_speech,free,0.0
meta-llama/Llama-2-7b-hf,1,4,deceits,free,0.0
meta-llama/Llama-2-7b-hf,2,4,deceits,free,0.0
meta-llama/Llama-2-7b-hf,3,4,deceits,free,0.0
meta-llama/Llama-2-7b-hf,4,4,deceits,free,0.0
meta-llama/Llama-2-7b-hf,5,4,deceits,free,0.0
meta-llama/Llama-2-7b-hf,6,4,deceits,free,0.0
meta-llama/Llama-2-7b-hf,7,4,deceits,free,0.0
meta-llama/Llama-2-7b-hf,8,4,deceits,free,0.0
meta-llama/Llama-2-7b-hf,9,4,deceits,free,0.0
meta-llama/Llama-2-7b-hf,10,4,deceits,free,0.0
meta-llama/Llama-2-7b-hf,11,4,deceits,free,1.0
meta-llama/Llama-2-7b-hf,12,4,deceits,free,0.0
meta-llama/Llama-2-7b-hf,13,4,deceits,free,1.0
meta-llama/Llama-2-7b-hf,14,4,deceits,free,0.0
meta-llama/Llama-2-7b-hf,15,4,deceits,free,0.0
meta-llama/Llama-2-7b-hf,16,4,deceits,free,0.0
meta-llama/Llama-2-7b-hf,17,4,deceits,free,0.0
meta-llama/Llama-2-7b-hf,18,4,deceits,free,0.0
meta-llama/Llama-2-7b-hf,19,4,deceits,free,0.0
meta-llama/Llama-2-7b-hf,20,4,deceits,free,0.0
meta-llama/Llama-2-7b-hf,1,4,maxims,free,0.0
meta-llama/Llama-2-7b-hf,2,4,maxims,free,0.0
meta-llama/Llama-2-7b-hf,3,4,maxims,free,0.0
meta-llama/Llama-2-7b-hf,4,4,maxims,free,0.0
meta-llama/Llama-2-7b-hf,5,4,maxims,free,0.0
meta-llama/Llama-2-7b-hf,6,4,maxims,free,0.0
meta-llama/Llama-2-7b-hf,7,4,maxims,free,0.0
meta-llama/Llama-2-7b-hf,8,4,maxims,free,0.0
meta-llama/Llama-2-7b-hf,9,4,maxims,free,0.0
meta-llama/Llama-2-7b-hf,10,4,maxims,free,0.0
meta-llama/Llama-2-7b-hf,11,4,maxims,free,0.0
meta-llama/Llama-2-7b-hf,12,4,maxims,free,0.0
meta-llama/Llama-2-7b-hf,13,4,maxims,free,0.0
meta-llama/Llama-2-7b-hf,14,4,maxims,free,0.0
meta-llama/Llama-2-7b-hf,15,4,maxims,free,0.0
meta-llama/Llama-2-7b-hf,16,4,maxims,free,0.0
meta-llama/Llama-2-7b-hf,17,4,maxims,free,0.0
meta-llama/Llama-2-7b-hf,18,4,maxims,free,0.0
meta-llama/Llama-2-7b-hf,19,4,maxims,free,0.0
meta-llama/Llama-2-7b-hf,1,2,deceits,free,0.0
meta-llama/Llama-2-7b-hf,2,2,deceits,free,0.0
meta-llama/Llama-2-7b-hf,3,2,deceits,free,0.0
meta-llama/Llama-2-7b-hf,4,2,deceits,free,0.0
meta-llama/Llama-2-7b-hf,5,2,deceits,free,0.0
meta-llama/Llama-2-7b-hf,6,2,deceits,free,0.0
meta-llama/Llama-2-7b-hf,7,2,deceits,free,0.0
meta-llama/Llama-2-7b-hf,8,2,deceits,free,0.0
meta-llama/Llama-2-7b-hf,9,2,deceits,free,0.0
meta-llama/Llama-2-7b-hf,10,2,deceits,free,0.0
meta-llama/Llama-2-7b-hf,11,2,deceits,free,0.0
meta-llama/Llama-2-7b-hf,12,2,deceits,free,0.0
meta-llama/Llama-2-7b-hf,13,2,deceits,free,1.0
meta-llama/Llama-2-7b-hf,14,2,deceits,free,0.0
meta-llama/Llama-2-7b-hf,15,2,deceits,free,0.0
meta-llama/Llama-2-7b-hf,16,2,deceits,free,0.0
meta-llama/Llama-2-7b-hf,17,2,deceits,free,0.0
meta-llama/Llama-2-7b-hf,18,2,deceits,free,0.0
meta-llama/Llama-2-7b-hf,19,2,deceits,free,0.0
meta-llama/Llama-2-7b-hf,20,2,deceits,free,0.0
meta-llama/Llama-2-7b-hf,1,2,maxims,free,0.0
meta-llama/Llama-2-7b-hf,2,2,maxims,free,1.0
meta-llama/Llama-2-7b-hf,3,2,maxims,free,0.0
meta-llama/Llama-2-7b-hf,4,2,maxims,free,0.0
meta-llama/Llama-2-7b-hf,5,2,maxims,free,0.0
meta-llama/Llama-2-7b-hf,6,2,maxims,free,0.0
meta-llama/Llama-2-7b-hf,7,2,maxims,free,0.0
meta-llama/Llama-2-7b-hf,8,2,maxims,free,0.0
meta-llama/Llama-2-7b-hf,9,2,maxims,free,0.0
meta-llama/Llama-2-7b-hf,10,2,maxims,free,0.0
meta-llama/Llama-2-7b-hf,11,2,maxims,free,0.0
meta-llama/Llama-2-7b-hf,12,2,maxims,free,0.0
meta-llama/Llama-2-7b-hf,13,2,maxims,free,0.0
meta-llama/Llama-2-7b-hf,14,2,maxims,free,1.0
meta-llama/Llama-2-7b-hf,15,2,maxims,free,0.0
meta-llama/Llama-2-7b-hf,16,2,maxims,free,0.0
meta-llama/Llama-2-7b-hf,17,2,maxims,free,0.0
meta-llama/Llama-2-7b-hf,18,2,maxims,free,0.0
meta-llama/Llama-2-7b-hf,19,2,maxims,free,0.0
meta-llama/Llama-2-7b-hf,1,2,indirect_speech,free,0.0
meta-llama/Llama-2-7b-hf,2,2,indirect_speech,free,0.0
meta-llama/Llama-2-7b-hf,3,2,indirect_speech,free,0.0
meta-llama/Llama-2-7b-hf,4,2,indirect_speech,free,0.0
meta-llama/Llama-2-7b-hf,5,2,indirect_speech,free,0.0
meta-llama/Llama-2-7b-hf,6,2,indirect_speech,free,0.0
meta-llama/Llama-2-7b-hf,7,2,indirect_speech,free,0.0
meta-llama/Llama-2-7b-hf,8,2,indirect_speech,free,0.0
meta-llama/Llama-2-7b-hf,9,2,indirect_speech,free,0.0
meta-llama/Llama-2-7b-hf,10,2,indirect_speech,free,0.0
meta-llama/Llama-2-7b-hf,11,2,indirect_speech,free,0.0
meta-llama/Llama-2-7b-hf,12,2,indirect_speech,free,0.0
meta-llama/Llama-2-7b-hf,13,2,indirect_speech,free,0.0
meta-llama/Llama-2-7b-hf,14,2,indirect_speech,free,0.0
meta-llama/Llama-2-7b-hf,15,2,indirect_speech,free,0.0
meta-llama/Llama-2-7b-hf,16,2,indirect_speech,free,0.0
meta-llama/Llama-2-7b-hf,17,2,indirect_speech,free,0.0
meta-llama/Llama-2-7b-hf,18,2,indirect_speech,free,0.0
meta-llama/Llama-2-7b-hf,19,2,indirect_speech,free,0.0
meta-llama/Llama-2-7b-hf,20,2,indirect_speech,free,0.0
meta-llama/Llama-2-7b-hf,1,2,humour,free,0.0
meta-llama/Llama-2-7b-hf,2,2,humour,free,0.0
meta-llama/Llama-2-7b-hf,3,2,humour,free,0.0
meta-llama/Llama-2-7b-hf,4,2,humour,free,0.0
meta-llama/Llama-2-7b-hf,5,2,humour,free,0.0
meta-llama/Llama-2-7b-hf,6,2,humour,free,0.0
meta-llama/Llama-2-7b-hf,7,2,humour,free,0.0
meta-llama/Llama-2-7b-hf,8,2,humour,free,0.0
meta-llama/Llama-2-7b-hf,9,2,humour,free,0.0
meta-llama/Llama-2-7b-hf,10,2,humour,free,0.0
meta-llama/Llama-2-7b-hf,11,2,humour,free,0.0
meta-llama/Llama-2-7b-hf,12,2,humour,free,0.0
meta-llama/Llama-2-7b-hf,13,2,humour,free,0.0
meta-llama/Llama-2-7b-hf,14,2,humour,free,0.0
meta-llama/Llama-2-7b-hf,15,2,humour,free,0.0
meta-llama/Llama-2-7b-hf,16,2,humour,free,0.0
meta-llama/Llama-2-7b-hf,17,2,humour,free,0.0
meta-llama/Llama-2-7b-hf,18,2,humour,free,0.0
meta-llama/Llama-2-7b-hf,19,2,humour,free,0.0
meta-llama/Llama-2-7b-hf,20,2,humour,free,0.0
meta-llama/Llama-2-7b-hf,21,2,humour,free,0.0
meta-llama/Llama-2-7b-hf,22,2,humour,free,0.0
meta-llama/Llama-2-7b-hf,23,2,humour,free,0.0
meta-llama/Llama-2-7b-hf,24,2,humour,free,0.0
meta-llama/Llama-2-7b-hf,25,2,humour,free,0.0
meta-llama/Llama-2-7b-hf,1,2,irony,free,0.0
meta-llama/Llama-2-7b-hf,2,2,irony,free,0.0
meta-llama/Llama-2-7b-hf,3,2,irony,free,0.0
meta-llama/Llama-2-7b-hf,4,2,irony,free,0.0
meta-llama/Llama-2-7b-hf,5,2,irony,free,0.0
meta-llama/Llama-2-7b-hf,6,2,irony,free,0.0
meta-llama/Llama-2-7b-hf,7,2,irony,free,0.0
meta-llama/Llama-2-7b-hf,8,2,irony,free,0.0
meta-llama/Llama-2-7b-hf,9,2,irony,free,0.0
meta-llama/Llama-2-7b-hf,10,2,irony,free,0.0
meta-llama/Llama-2-7b-hf,11,2,irony,free,0.0
meta-llama/Llama-2-7b-hf,12,2,irony,free,0.0
meta-llama/Llama-2-7b-hf,13,2,irony,free,0.0
meta-llama/Llama-2-7b-hf,14,2,irony,free,0.0
meta-llama/Llama-2-7b-hf,15,2,irony,free,0.0
meta-llama/Llama-2-7b-hf,16,2,irony,free,1.0
meta-llama/Llama-2-7b-hf,17,2,irony,free,1.0
meta-llama/Llama-2-7b-hf,18,2,irony,free,0.0
meta-llama/Llama-2-7b-hf,19,2,irony,free,0.0
meta-llama/Llama-2-7b-hf,20,2,irony,free,0.0
meta-llama/Llama-2-7b-hf,21,2,irony,free,0.0
meta-llama/Llama-2-7b-hf,22,2,irony,free,0.0
meta-llama/Llama-2-7b-hf,23,2,irony,free,0.0
meta-llama/Llama-2-7b-hf,24,2,irony,free,0.0
meta-llama/Llama-2-7b-hf,25,2,irony,free,1.0
meta-llama/Llama-2-7b-hf,1,2,metaphor,free,0.0
meta-llama/Llama-2-7b-hf,2,2,metaphor,free,0.0
meta-llama/Llama-2-7b-hf,3,2,metaphor,free,0.0
meta-llama/Llama-2-7b-hf,4,2,metaphor,free,0.0
meta-llama/Llama-2-7b-hf,5,2,metaphor,free,0.0
meta-llama/Llama-2-7b-hf,6,2,metaphor,free,0.0
meta-llama/Llama-2-7b-hf,7,2,metaphor,free,0.0
meta-llama/Llama-2-7b-hf,8,2,metaphor,free,0.0
meta-llama/Llama-2-7b-hf,9,2,metaphor,free,1.0
meta-llama/Llama-2-7b-hf,10,2,metaphor,free,0.0
meta-llama/Llama-2-7b-hf,11,2,metaphor,free,0.0
meta-llama/Llama-2-7b-hf,12,2,metaphor,free,0.0
meta-llama/Llama-2-7b-hf,13,2,metaphor,free,0.0
meta-llama/Llama-2-7b-hf,14,2,metaphor,free,0.0
meta-llama/Llama-2-7b-hf,15,2,metaphor,free,0.0
meta-llama/Llama-2-7b-hf,16,2,metaphor,free,0.0
meta-llama/Llama-2-7b-hf,17,2,metaphor,free,0.0
meta-llama/Llama-2-7b-hf,18,2,metaphor,free,0.0
meta-llama/Llama-2-7b-hf,19,2,metaphor,free,1.0
meta-llama/Llama-2-7b-hf,20,2,metaphor,free,1.0
meta-llama/Llama-2-7b-hf,1,2,coherence,free,1.0
meta-llama/Llama-2-7b-hf,2,2,coherence,free,1.0
meta-llama/Llama-2-7b-hf,3,2,coherence,free,1.0
meta-llama/Llama-2-7b-hf,4,2,coherence,free,0.0
meta-llama/Llama-2-7b-hf,5,2,coherence,free,0.0
meta-llama/Llama-2-7b-hf,6,2,coherence,free,1.0
meta-llama/Llama-2-7b-hf,7,2,coherence,free,0.0
meta-llama/Llama-2-7b-hf,8,2,coherence,free,1.0
meta-llama/Llama-2-7b-hf,9,2,coherence,free,1.0
meta-llama/Llama-2-7b-hf,10,2,coherence,free,0.0
meta-llama/Llama-2-7b-hf,11,2,coherence,free,1.0
meta-llama/Llama-2-7b-hf,12,2,coherence,free,1.0
meta-llama/Llama-2-7b-hf,13,2,coherence,free,0.0
meta-llama/Llama-2-7b-hf,14,2,coherence,free,0.0
meta-llama/Llama-2-7b-hf,15,2,coherence,free,1.0
meta-llama/Llama-2-7b-hf,16,2,coherence,free,1.0
meta-llama/Llama-2-7b-hf,17,2,coherence,free,1.0
meta-llama/Llama-2-7b-hf,18,2,coherence,free,1.0
meta-llama/Llama-2-7b-hf,19,2,coherence,free,0.0
meta-llama/Llama-2-7b-hf,20,2,coherence,free,0.0
meta-llama/Llama-2-7b-hf,21,2,coherence,free,0.0
meta-llama/Llama-2-7b-hf,22,2,coherence,free,0.0
meta-llama/Llama-2-7b-hf,23,2,coherence,free,0.0
meta-llama/Llama-2-7b-hf,24,2,coherence,free,0.0
meta-llama/Llama-2-7b-hf,25,2,coherence,free,1.0
meta-llama/Llama-2-7b-hf,26,2,coherence,free,0.0
meta-llama/Llama-2-7b-hf,27,2,coherence,free,1.0
meta-llama/Llama-2-7b-hf,28,2,coherence,free,0.0
meta-llama/Llama-2-7b-hf,29,2,coherence,free,0.0
meta-llama/Llama-2-7b-hf,30,2,coherence,free,0.0
meta-llama/Llama-2-7b-hf,31,2,coherence,free,0.0
meta-llama/Llama-2-7b-hf,32,2,coherence,free,0.0
meta-llama/Llama-2-7b-hf,33,2,coherence,free,1.0
meta-llama/Llama-2-7b-hf,34,2,coherence,free,0.0
meta-llama/Llama-2-7b-hf,35,2,coherence,free,0.0
meta-llama/Llama-2-7b-hf,36,2,coherence,free,0.0
meta-llama/Llama-2-7b-hf,37,2,coherence,free,0.0
meta-llama/Llama-2-7b-hf,38,2,coherence,free,0.0
meta-llama/Llama-2-7b-hf,39,2,coherence,free,0.0
meta-llama/Llama-2-7b-hf,40,2,coherence,free,0.0
meta-llama/Llama-2-7b-hf,1,0,coherence,free,0.0
meta-llama/Llama-2-7b-hf,2,0,coherence,free,1.0
meta-llama/Llama-2-7b-hf,3,0,coherence,free,0.0
meta-llama/Llama-2-7b-hf,4,0,coherence,free,0.0
meta-llama/Llama-2-7b-hf,5,0,coherence,free,0.0
meta-llama/Llama-2-7b-hf,6,0,coherence,free,0.0
meta-llama/Llama-2-7b-hf,7,0,coherence,free,0.0
meta-llama/Llama-2-7b-hf,8,0,coherence,free,0.0
meta-llama/Llama-2-7b-hf,9,0,coherence,free,0.0
meta-llama/Llama-2-7b-hf,10,0,coherence,free,1.0
meta-llama/Llama-2-7b-hf,11,0,coherence,free,0.0
meta-llama/Llama-2-7b-hf,12,0,coherence,free,1.0
meta-llama/Llama-2-7b-hf,13,0,coherence,free,0.0
meta-llama/Llama-2-7b-hf,14,0,coherence,free,0.0
meta-llama/Llama-2-7b-hf,15,0,coherence,free,1.0
meta-llama/Llama-2-7b-hf,16,0,coherence,free,1.0
meta-llama/Llama-2-7b-hf,17,0,coherence,free,1.0
meta-llama/Llama-2-7b-hf,18,0,coherence,free,1.0
meta-llama/Llama-2-7b-hf,19,0,coherence,free,0.0
meta-llama/Llama-2-7b-hf,20,0,coherence,free,1.0
meta-llama/Llama-2-7b-hf,21,0,coherence,free,0.0
meta-llama/Llama-2-7b-hf,22,0,coherence,free,0.0
meta-llama/Llama-2-7b-hf,23,0,coherence,free,0.0
meta-llama/Llama-2-7b-hf,24,0,coherence,free,0.0
meta-llama/Llama-2-7b-hf,25,0,coherence,free,0.0
meta-llama/Llama-2-7b-hf,26,0,coherence,free,0.0
meta-llama/Llama-2-7b-hf,27,0,coherence,free,0.0
meta-llama/Llama-2-7b-hf,28,0,coherence,free,0.0
meta-llama/Llama-2-7b-hf,29,0,coherence,free,0.0
meta-llama/Llama-2-7b-hf,30,0,coherence,free,0.0
meta-llama/Llama-2-7b-hf,31,0,coherence,free,1.0
meta-llama/Llama-2-7b-hf,32,0,coherence,free,0.0
meta-llama/Llama-2-7b-hf,33,0,coherence,free,0.0
meta-llama/Llama-2-7b-hf,34,0,coherence,free,0.0
meta-llama/Llama-2-7b-hf,35,0,coherence,free,0.0
meta-llama/Llama-2-7b-hf,36,0,coherence,free,0.0
